user_id day
495312 17
495312 16
495312 15
495312 15
495312 15
495312 15
495312 15
934563 13
934563 13
934563 13
934563 14
934563 14
934563 13
934563 13
934563 13
934563 13
85094 17
85094 17
85094 17
85094 17
521431 30
1117842 15
755817 18
755817 18
323736 29
280266 18
280266 18
280266 18
280266 18
280266 18
280266 18
280266 18
280266 18
280266 18
280266 18
280266 18
280266 18
280266 18
280266 18
280266 18
280266 18
595704 20
595704 20
439890 23
439890 23
439890 23
488399 27
488399 29
488399 30
896880 22
475499 26
1297859 22
1297859 25
291148 23
291148 27
291148 27
291148 23
291148 27
291148 23
291148 23
291148 22
291148 22
291148 23
1331907 23
1331907 23
1331907 23
1331907 23
1151126 25
1151126 25
1336734 27
549595 26
549595 30
549595 30
584520 26
1206147 28
1206147 27
1206147 30
1206147 27
538346 27
206703 27
1133172 30
1133172 30
1133172 30
989336 29
727613 7
727613 13
727613 3
727613 19
727613 3
727613 20
467383 3
467383 3
467383 29
1259358 16
1259358 29
1259358 7
1259358 4
1259358 26
1259358 26
727377 6
727377 6
727377 6
727377 29
1266584 29
910968 18
1119479 10
1119479 12
350347 11
350347 11
350347 11
20389 28
63805 17
639588 29
639588 30
185093 24
371296 28
371296 18
371296 19
371296 21
371296 24
371296 20
371296 22
371296 20
371296 19
129944 29
1278952 21
1119590 21
410137 21
410137 22
410137 22
410137 21
724402 22
724402 22
724402 22
724402 22
724402 23
724402 26
1293708 23
216582 24
39073 25
1309507 25
1325052 27
1325052 27
1325052 27
1114355 30
845724 30
516784 1
773014 1
824809 12
205666 10
205666 21
205666 6
205666 6
205666 21
205666 6
205666 7
845115 6
845115 6
638461 21
638461 4
638461 4
638461 4
638461 4
638461 21
638461 5
638461 4
1133898 13
1133898 13
1133898 13
742434 5
742434 6
742434 5
742434 5
742434 5
424677 6
1014060 7
1014060 22
687498 7
687498 7
687498 7
687498 10
1103035 10
591641 10
337312 10
337312 11
1085047 21
297514 13
297514 13
297514 13
297514 13
297514 13
297514 15
297514 15
1333363 18
1333363 22
1333363 23
1333363 21
1333363 15
1333363 18
1333363 20
1333363 15
1333363 16
1333363 17
1333363 18
689893 14
670327 15
670327 16
670327 16
670327 16
670327 15
670327 15
670327 15
670327 16
670327 16
670327 15
670327 15
670327 16
670327 16
670327 15
670327 16
670327 15
670327 16
670327 16
670327 15
670327 16
670327 15
670327 16
670327 15
670327 15
670327 15
670327 16
670327 16
670327 16
637500 16
476515 18
926862 23
926862 25
926862 25
926862 21
926862 25
926862 21
926862 23
926862 22
926862 21
916646 23
916646 23
554619 22
554619 21
554619 22
554619 22
554619 22
554619 22
554619 22
554619 21
554619 21
554619 22
554619 22
554619 22
554619 22
554619 21
554619 21
554619 21
554619 21
705378 27
403865 23
637502 25
1230011 27
1230011 27
1230011 27
1051026 27
536836 29
817840 29
817840 30
817840 29
784262 30
114840 30
114840 30
114840 30
114840 30
499353 3
499353 23
499353 6
499353 2
320541 3
579897 5
579897 5
579897 12
579897 7
579897 9
579897 12
579897 8
579897 9
414058 6
414058 14
483012 6
276730 8
276730 23
276730 14
276730 23
276730 9
832354 13
527717 9
386483 11
245470 14
245470 14
245470 13
245470 12
245470 13
1124078 28
1124078 28
1124078 28
1124078 14
1317778 29
1317778 13
1317778 27
1317778 21
1317778 19
1317778 25
1317778 25
1317778 22
1317778 29
1317778 19
1317778 23
1317778 23
1317778 25
1317778 20
1317778 22
1317778 20
1317778 23
1317778 26
1317778 26
1317778 30
1317778 22
1317778 23
1317778 19
1317778 21
1317778 22
1317778 28
1317778 13
1317778 24
1317778 29
1317778 26
1317778 20
1317778 19
1317778 19
1317778 19
1317778 22
1317778 28
1317778 22
1317778 28
1317778 26
1317778 29
1317778 19
1317778 21
1317778 13
1317778 19
1317778 19
1317778 22
1317778 19
1317778 21
1317778 20
1317778 29
1317778 20
65212 14
65212 14
202232 14
409482 14
224810 16
1362637 17
1362637 17
1362637 24
1362637 30
1362637 17
1362637 30
1362637 19
1362637 18
1362637 18
1362637 25
1362637 23
1362637 18
1362637 27
1362637 17
1362637 18
1362637 30
849976 21
839186 20
839186 20
839186 21
839186 20
839186 20
691219 28
1244078 22
113025 26
113025 26
113025 26
113025 26
704507 29
704507 29
704507 29
99684 29
99684 29
701261 29
31328 30
31328 30
31328 30
31328 30
31328 30
31328 30
31328 30
31328 30
463913 1
901878 28
901878 17
901878 24
901878 5
901878 6
901878 5
901878 6
901878 8
901878 2
901878 8
901878 30
901878 24
901878 24
901878 12
901878 17
901878 6
901878 22
901878 22
901878 4
901878 11
901878 24
200856 18
406881 14
406881 20
406881 23
406881 23
406881 28
406881 26
406881 26
406881 23
268688 10
268688 10
268688 7
268688 10
268688 7
268688 24
268688 7
268688 19
268688 10
268688 7
268688 19
268688 10
268688 20
268688 19
268688 23
268688 7
268688 7
268688 20
268688 7
268688 7
1266729 7
326512 25
318307 20
318307 26
791850 15
791850 13
1129158 22
1200690 23
1200690 23
1200690 23
1200690 25
1200690 24
1200690 24
1200690 22
1200690 25
504572 26
504572 26
469022 30
1208854 21
1208854 18
1208854 18
1252865 22
1252865 21
1341691 23
1341691 23
710642 21
710642 21
1275046 25
1275046 30
421747 26
516104 27
516104 27
1298528 28
249498 28
249498 28
249498 28
145514 29
145514 29
145514 29
145514 29
727819 29
1295990 2
1295990 22
1295990 28
1295990 21
1295990 21
415599 13
415599 2
939973 2
939973 3
939973 7
939973 2
939973 7
939973 4
939973 7
939973 3
939973 27
939973 7
939973 2
939973 4
939973 4
939973 3
939973 8
939973 2
939973 2
939973 4
939973 27
939973 4
939973 9
939973 7
392338 2
190768 4
190768 6
190768 4
325143 12
1291239 6
1291239 6
1291239 6
1291239 6
1291239 6
1291239 6
1291239 6
1188926 7
1188926 13
1188926 23
1188926 6
484144 22
484144 12
484144 13
484144 16
484144 16
484144 23
484144 12
484144 12
484144 14
484144 16
484144 15
484144 22
484144 16
484144 16
484144 16
484144 16
484144 22
484144 22
484144 15
484144 24
484144 16
484144 17
484144 13
484144 12
484144 12
484144 13
484144 12
245219 8
18670 21
18670 18
18670 26
18670 11
18670 8
18670 16
18670 11
18670 10
18670 24
18670 21
18670 11
18670 16
18670 29
18670 20
18670 11
18670 22
18670 22
18670 14
18670 8
18670 19
18670 17
18670 20
18670 18
18670 9
18670 16
18670 30
18670 25
18670 8
18670 11
18670 11
18670 20
18670 21
18670 15
18670 8
18670 9
18670 27
858288 9
858288 22
650063 10
650063 21
650063 21
650063 10
650063 21
650063 21
251278 12
764297 12
206379 29
206379 12
206379 19
206379 19
206379 19
656323 13
588235 22
588235 19
588235 23
588235 23
588235 27
588235 24
588235 16
588235 18
588235 20
588235 19
588235 23
588235 23
588235 24
588235 16
588235 22
588235 17
588235 22
588235 16
588235 19
588235 20
588235 27
588235 20
716852 16
550469 18
550469 18
550469 18
550469 18
550469 24
550469 25
550469 18
550469 18
550469 18
390367 18
780731 19
1119154 22
1119154 22
1051719 23
1051719 23
865935 24
865935 24
865935 24
865935 24
865935 24
865935 24
587550 26
666999 27
728363 27
728363 27
728363 27
1145263 21
632014 14
632014 14
632014 30
632014 7
632014 30
632014 6
1110392 11
1110392 11
1338694 25
1338694 13
1338694 15
1338694 8
1338694 8
1338694 20
1338694 4
774703 4
774703 4
550659 27
433550 29
368896 15
368896 9
368896 9
456890 14
456890 9
456890 10
456890 9
456890 11
456890 10
456890 11
389780 6
389780 6
852499 9
62079 6
269018 7
269018 7
359034 10
1337621 25
1337621 19
1337621 17
1337621 19
1337621 25
1337621 19
82988 12
82988 12
82988 12
1308064 14
1308064 22
1308064 15
1308064 22
1308064 13
1308064 22
1308064 13
1308064 22
1308064 22
1296481 14
494520 15
1246370 21
277365 17
277365 22
277365 22
277365 22
277365 23
778959 21
36979 20
36979 20
36979 22
36979 27
36979 27
36979 22
36979 22
36979 22
36979 20
36979 20
36979 22
36979 22
36979 22
36979 27
746105 20
746105 20
746105 20
746105 20
746105 20
746105 20
746105 20
746105 25
746105 20
746105 20
77872 29
77872 29
214946 22
728643 24
728643 23
728643 24
728643 24
728643 24
728643 24
728643 23
1071892 24
1071892 23
556269 22
585509 23
585509 23
603992 24
33629 27
33629 27
33629 27
33629 27
3951 25
3951 25
3951 25
3951 26
282621 27
282621 27
488738 30
1102346 30
610378 30
1062280 1
312129 21
312129 22
228929 4
228929 4
228929 4
228929 4
228929 4
323362 5
323362 5
1283008 6
1283008 6
530895 10
530895 7
550508 8
550508 10
550508 9
550508 14
550508 10
550508 9
550508 12
550508 30
550508 7
550508 7
550508 12
550508 8
550508 8
550508 30
550508 9
550508 8
550508 30
550508 30
550508 30
512288 29
512288 29
512288 30
1206675 8
1206675 13
1206675 13
1206675 8
1071983 11
326448 17
1297566 30
1297566 30
479046 12
268807 18
268807 19
268807 15
268807 18
268807 18
268807 12
268807 15
268807 14
268807 16
1162017 19
1162017 18
699061 19
699061 19
699061 19
429180 26
690360 20
690360 22
690360 22
690360 22
690360 22
690360 22
690360 22
654950 30
654950 30
654950 27
654950 26
654950 27
654950 27
654950 21
654950 27
654950 25
654950 26
654950 26
654950 25
654950 27
654950 25
654950 21
214654 21
214654 21
335675 22
335675 22
335675 24
335675 23
335675 25
335675 22
335675 25
335675 22
335675 24
335675 23
335675 21
1022358 22
689299 30
1017109 26
1017109 24
1017109 23
1017109 23
71604 30
71604 29
71604 30
71604 24
71604 28
405421 28
405421 30
405421 28
405421 29
405421 29
567910 26
567910 26
567910 26
1064355 28
1064355 29
1064355 28
1064355 29
1064355 30
1064355 28
1006475 3
1006475 3
888556 19
888556 22
888556 19
888556 19
888556 21
888556 22
888556 19
888556 18
888556 21
96825 6
165779 8
165779 17
165779 8
705653 17
705653 17
28037 13
28037 12
28037 15
28037 26
28037 12
28037 12
28037 14
535337 24
688452 18
688452 18
688452 18
380730 17
644174 17
1021094 21
1058127 20
1058127 30
1058127 20
1058127 21
1058127 29
1058127 30
1058127 29
1332174 25
1332174 22
1332174 24
1332174 26
1332174 24
1332174 22
1332174 23
1332174 25
1332174 26
1332174 24
1332174 25
1332174 23
1332174 29
1332174 28
1332174 24
251057 22
383979 21
383979 21
794618 22
794618 23
794618 25
794618 22
794618 25
1346837 22
1315556 23
1315556 24
1315556 23
1315556 23
688447 28
1103844 24
1103844 24
1103844 25
1103844 24
1103844 24
1103844 25
1103844 24
946409 27
476638 27
69625 27
69625 27
850015 27
962915 29
962915 29
962915 29
962915 29
466043 30
466043 30
1086468 30
1086468 30
1086468 30
54403 26
973615 2
973615 22
973615 22
973615 30
973615 3
973615 27
973615 26
973615 30
973615 30
973615 9
973615 21
973615 20
973615 15
973615 7
973615 12
973615 6
973615 5
973615 28
973615 14
973615 25
973615 24
973615 10
973615 4
973615 16
973615 29
973615 15
973615 4
973615 3
973615 3
973615 14
973615 16
973615 3
973615 4
973615 23
973615 2
973615 3
973615 19
973615 29
601016 30
601016 16
601016 30
714405 20
714405 3
714405 17
714405 8
714405 3
714405 21
714405 21
714405 3
714405 3
714405 3
714405 5
1239138 12
1239138 30
1239138 13
49394 7
607737 21
1243799 8
134699 28
134699 27
134699 30
134699 30
134699 30
134699 27
134699 27
134699 30
134699 30
134699 30
134699 27
134699 28
134699 27
634773 11
634773 11
634773 9
283344 19
412768 23
592242 14
592242 14
592242 13
592242 13
592242 14
592242 13
592242 13
592242 13
592242 13
592242 13
592242 13
592242 13
592242 13
592242 13
592242 11
592242 13
592242 13
592242 13
592242 14
592242 14
592242 13
1031631 13
1031631 12
1176033 14
66084 21
66084 22
66084 21
928969 22
928969 18
928969 26
928969 29
928969 28
928969 29
928969 22
928969 29
928969 26
928969 22
928969 27
928969 22
928969 26
928969 26
928969 30
928969 26
928969 30
928969 28
928969 21
928969 22
928969 22
928969 26
928969 22
928969 22
928969 29
928969 22
928969 30
928969 28
928969 22
928969 22
928969 22
928969 22
928969 26
928969 29
928969 30
928969 27
928969 28
928969 27
928969 28
928969 30
928969 28
928969 26
928969 26
928969 27
928969 28
928969 21
928969 28
928969 30
388987 18
388987 18
1191527 18
1136318 19
1241241 23
1241241 23
1241241 19
1241241 19
1241241 19
1241241 19
1241241 19
1241241 19
1241241 19
623139 26
623139 25
867941 24
867941 30
1205082 21
1205082 22
729716 21
2940 21
2940 26
2940 21
2940 26
2940 26
2940 25
2940 28
2940 25
2940 25
2940 29
43358 22
213369 22
213369 22
287394 22
1112102 22
522242 23
1185809 23
204370 25
1218223 27
108705 27
108705 28
108705 28
108705 27
108705 28
108705 30
108705 29
108705 28
108705 28
108705 29
108705 29
108705 29
108705 27
108705 28
108705 28
108705 30
108705 30
108705 29
108705 27
108705 29
108705 29
108705 30
108705 29
108705 27
108705 27
108705 27
108705 30
108705 29
108705 28
108705 28
108705 28
108705 27
108705 28
108705 28
108705 28
108705 28
108705 28
108705 28
108705 28
108705 28
108705 28
108705 28
108705 28
108705 27
108705 27
108705 29
108705 28
108705 28
108705 28
108705 28
108705 28
108705 28
108705 28
108705 28
108705 28
108705 28
108705 27
108705 28
108705 28
108705 28
108705 28
108705 28
1044301 27
664758 28
757532 4
757532 5
1056455 7
1056455 3
706710 3
332849 29
455006 29
455006 12
455006 17
455006 15
455006 15
455006 18
455006 17
455006 14
455006 28
455006 28
455006 15
455006 20
455006 13
455006 8
455006 16
455006 19
455006 16
455006 9
455006 19
455006 8
455006 12
455006 18
455006 13
455006 10
455006 27
455006 16
455006 19
455006 19
455006 21
455006 21
455006 10
455006 9
455006 21
455006 21
455006 21
455006 21
455006 19
455006 21
455006 18
455006 9
455006 11
455006 10
455006 10
455006 21
455006 14
455006 16
455006 28
455006 8
455006 8
455006 8
455006 10
455006 8
455006 21
455006 8
455006 26
455006 25
455006 26
455006 12
455006 22
455006 21
455006 20
455006 11
455006 16
455006 14
455006 24
455006 20
455006 13
455006 8
455006 14
455006 13
455006 8
455006 19
455006 8
455006 15
455006 25
455006 13
455006 14
455006 12
455006 21
455006 24
455006 21
455006 20
455006 9
455006 10
455006 14
455006 14
455006 14
455006 12
455006 12
455006 13
455006 8
455006 19
455006 13
455006 13
455006 21
455006 16
455006 12
455006 11
240699 18
240699 23
240699 20
240699 20
240699 11
240699 17
240699 19
240699 18
240699 18
240699 16
240699 18
240699 19
9325 22
9325 23
9325 12
9325 27
9325 17
9325 16
9325 11
9325 29
9325 19
9325 15
9325 24
9325 18
9325 30
9325 14
9325 25
9325 21
9325 13
9325 26
9325 20
9325 28
1107876 11
704765 29
565209 15
1133270 14
1155385 26
1155385 30
1155385 20
1155385 20
1155385 20
539375 18
539375 18
539375 18
304607 24
576779 19
386566 21
386566 30
386566 22
386566 26
386566 22
386566 22
386566 22
551327 22
560969 20
560969 22
560969 30
180332 23
180332 26
180332 23
180332 23
180332 26
180332 28
180332 29
180332 27
180332 23
180332 23
180332 24
180332 23
180332 23
180332 23
180332 23
180332 26
180332 23
180332 23
180332 25
180332 23
180332 24
180332 24
180332 24
180332 25
180332 24
180332 22
180332 28
180332 23
180332 30
180332 23
180332 24
180332 27
180332 24
180332 22
180332 22
180332 24
180332 23
180332 23
180332 22
180332 24
180332 23
467542 22
1365564 23
46621 24
46621 24
46621 24
46621 24
46621 24
46621 24
46621 24
46621 24
46621 24
46621 24
46621 24
1097443 26
1097443 26
670909 28
670909 28
670909 28
670909 28
1282420 25
427943 26
473670 28
229932 29
229932 29
482844 30
962273 1
962273 1
962273 1
962273 2
962273 27
962273 1
962273 1
700374 3
1021561 30
1170946 23
1170946 28
1170946 21
1170946 13
1170946 24
1170946 23
1170946 6
1170946 23
1170946 30
1170946 30
1170946 23
1170946 23
1170946 24
1170946 24
1170946 23
1170946 21
1170946 21
1170946 24
1170946 15
1170946 25
1326430 7
1220586 6
1019429 6
1019429 13
1019429 9
1019429 20
1019429 28
1019429 11
1019429 12
1019429 22
1019429 7
1019429 8
1019429 30
1019429 23
1019429 10
1019429 25
1019429 20
565039 6
565039 6
565039 6
756217 17
737103 8
27827 10
343675 15
343675 15
343675 15
343675 15
343675 15
343675 15
343675 15
343675 21
343675 15
343675 11
343675 15
343675 11
343675 15
343675 15
343675 21
343675 15
343675 11
343675 11
343675 15
502160 19
502160 13
66109 27
212345 17
283113 16
283113 16
244228 20
244228 21
244228 21
244228 20
956535 25
956535 19
956535 21
956535 25
956535 25
956535 20
956535 28
794575 23
794575 21
794575 21
794575 22
794575 21
877470 22
382713 29
382713 24
382713 29
382713 23
382713 29
382713 25
382713 25
382713 25
382713 23
382713 23
1183682 26
67036 29
67036 29
67036 29
505139 29
1279156 1
306569 4
306569 4
1036672 7
424683 29
424683 29
424683 30
424683 29
112579 9
277886 14
277886 14
277886 14
277886 14
277886 14
277886 14
277886 21
277886 21
277886 14
1049591 16
1049591 12
1049591 16
112277 14
120905 18
120905 18
120905 18
120905 18
120905 18
120905 18
120905 18
120905 19
1047574 27
1119012 27
1119012 19
1039189 26
1039189 22
1039189 21
1039189 21
1039189 25
1039189 26
1039189 21
847703 26
847703 27
195628 27
195628 24
195628 26
195628 25
195628 26
195628 23
587831 23
374067 29
374067 29
374067 25
374067 29
374067 29
986779 29
986779 29
986779 28
986779 28
986779 28
986779 29
986779 29
1165163 27
1222612 28
124767 29
124767 30
124767 29
124767 30
124767 30
1362717 8
1362717 3
1362717 25
1362717 3
1362717 25
1362717 3
1362717 7
1362717 25
1362717 4
1362717 25
1362717 3
767990 5
561989 6
561989 22
561989 27
561989 21
561989 21
561989 21
561989 22
561989 28
561989 21
561989 21
561989 22
561989 21
561989 7
561989 22
561989 27
561989 21
561989 23
561989 6
561989 28
561989 7
561989 9
561989 21
561989 21
561989 21
561989 22
561989 6
561989 25
561989 6
561989 21
561989 21
561989 21
561989 21
561989 6
561989 22
561989 21
561989 22
830975 27
830975 26
830975 20
717759 20
717759 20
717759 20
717759 20
717759 20
717759 20
717759 20
382954 28
382954 19
382954 12
382954 28
382954 12
326358 13
118695 18
118695 15
118695 19
118695 15
118695 19
118695 16
118695 27
118695 25
118695 26
118695 27
118695 20
1262597 15
978682 26
927619 19
927619 18
823344 18
823344 18
269098 22
269098 27
269098 22
269098 27
269098 22
269098 18
269098 18
269098 18
1316861 23
797493 28
797493 27
797493 28
797493 29
797493 22
797493 22
797493 26
797493 29
797493 30
797493 28
797493 22
797493 30
797493 23
797493 25
797493 28
797493 28
21550 27
1208346 22
1231485 25
1271014 26
1271014 26
1271014 28
1271014 30
1271014 26
1271014 26
1227314 27
1227314 28
1227314 28
1227314 27
468975 27
837651 28
837651 28
837651 28
837651 28
837651 28
837651 28
387670 28
211451 11
772860 16
772860 11
772860 16
590098 17
590098 30
541838 13
717525 19
717525 19
717525 22
717525 20
717525 22
717525 22
717525 22
717525 19
717525 18
717525 29
717525 19
717525 24
717525 22
717525 19
717525 30
717525 29
856279 13
856279 10
856279 10
856279 11
856279 10
856279 12
856279 12
856279 10
856279 12
642814 14
642814 14
630611 20
630611 28
630611 22
630611 22
630611 21
630611 21
630611 21
630611 18
630611 18
630611 21
630611 21
630611 21
630611 21
630611 18
630611 18
85352 16
569110 16
569110 17
569110 20
569110 16
569110 22
569110 19
569110 18
569110 21
1266925 26
1266925 17
1266925 28
1266925 28
1266925 20
234126 18
1244804 20
328436 21
916751 22
518659 24
518659 22
518659 23
518659 22
518659 25
518659 22
518659 25
518659 24
518659 22
518659 22
518659 24
518659 24
518659 26
518659 23
1263106 22
156950 23
156950 30
156950 23
359632 23
359632 23
359632 23
359632 23
359632 23
473404 27
473404 27
473404 26
473404 23
473404 23
946335 27
840854 28
840854 30
840854 28
94002 28
224510 6
224510 4
224510 5
224510 4
224510 2
224510 4
224510 26
224510 3
224510 4
63729 3
538852 26
273182 6
49584 30
49584 30
49584 27
49584 21
49584 28
49584 19
49584 14
49584 14
49584 26
49584 21
49584 29
1016398 11
914296 8
1143399 16
1143399 10
1143399 16
1143399 10
1143399 15
1143399 16
182559 11
966399 13
963343 28
963343 28
749042 15
749042 24
749042 15
749042 19
749042 14
749042 24
1096352 17
1096352 17
1096352 17
1096352 19
1096352 17
1096352 17
1096352 21
1096352 16
1096352 17
1096352 19
1096352 18
1096352 19
1096352 27
1096352 17
978427 19
978427 17
978427 21
978427 22
978427 17
978427 22
978427 18
978427 17
978427 23
978427 18
978427 24
978427 17
978427 18
978427 24
978427 24
978427 22
978427 17
1026929 21
1026929 21
371130 24
371130 24
371130 24
455432 23
455432 21
455432 20
455432 18
455432 28
455432 18
455432 18
455432 18
455432 26
1195809 19
396799 27
396799 26
396799 19
396799 27
396799 26
396799 26
396799 27
396799 27
396799 19
396799 26
396799 29
396799 26
527028 25
527028 25
527028 25
527028 25
390685 20
390685 20
390685 20
390685 20
390685 20
390685 20
378323 22
243622 24
948661 29
574030 28
778006 30
1272271 30
1272271 30
1272271 30
1157936 30
288666 30
288666 30
288666 30
807723 27
954443 7
954443 25
954443 8
954443 22
954443 8
954443 22
511815 6
511815 6
5787 28
5787 28
5787 23
5787 28
5787 29
589790 10
589790 10
617343 7
617343 7
622478 11
955149 28
955149 25
955149 25
91297 30
412345 13
412345 13
412345 29
412345 29
412345 13
912083 21
565683 26
565683 28
565683 29
565683 24
565683 19
565683 28
565683 28
565683 20
565683 28
565683 30
565683 26
565683 30
565683 19
565683 21
565683 29
565683 27
565683 23
565683 28
565683 23
565683 27
565683 20
565683 28
565683 25
565683 19
565683 20
565683 22
565683 26
565683 20
565683 25
565683 30
565683 24
117498 19
117498 19
517264 23
810358 22
926223 25
626214 28
626214 27
626214 27
626214 28
626214 28
626214 28
626214 27
626214 28
626214 28
626214 29
626214 29
626214 29
626214 27
626214 28
626214 29
492806 30
303957 30
1015501 30
773531 17
773531 17
773531 9
96427 7
286945 11
286945 10
525448 10
470802 20
470802 20
470802 15
470802 29
470802 27
470802 17
470802 18
470802 17
470802 17
470802 20
470802 16
470802 18
470802 29
470802 29
470802 16
470802 30
470802 21
470802 27
470802 16
470802 11
470802 20
470802 17
470802 20
470802 16
470802 18
470802 20
470802 11
470802 15
470802 21
470802 18
455579 30
455579 30
455579 28
648874 26
983867 14
983867 14
983867 25
983867 25
983867 23
983867 23
983867 18
852260 21
533174 24
533174 18
55425 26
55425 26
55425 26
55425 30
89022 22
349112 25
243734 23
394369 30
394369 26
394369 26
603247 29
1330713 3
1330713 3
1330713 3
1330713 3
1330713 4
441248 7
441248 7
441248 7
441248 7
441248 7
441248 7
441248 8
441248 26
441248 7
441248 29
441248 29
441248 23
441248 18
441248 18
441248 19
441248 7
441248 7
441248 19
441248 9
441248 9
441248 7
441248 23
441248 7
441248 8
441248 8
441248 23
441248 7
441248 7
441248 7
441248 7
441248 7
441248 20
441248 7
441248 8
441248 18
441248 7
441248 7
441248 21
441248 23
441248 26
441248 7
441248 7
441248 7
441248 7
441248 19
441248 7
441248 18
441248 23
441248 23
441248 4
441248 7
441248 7
353189 22
228374 14
779175 8
779175 10
779175 8
779175 24
779175 7
779175 13
779175 24
779175 7
779175 24
779175 24
779175 17
779175 8
779175 22
779175 8
779175 7
351352 9
351352 9
351352 8
351352 9
351352 9
834700 18
834700 19
834700 9
834700 9
834700 19
115287 21
115287 21
115287 21
115287 20
115287 28
115287 26
115287 20
115287 26
115287 24
115287 23
115287 22
57918 9
57918 9
939931 9
939931 9
939931 9
939931 9
939931 25
939931 25
939931 25
939931 25
939931 9
939931 9
939931 25
939931 25
939931 9
939931 9
939931 9
939931 25
939931 25
939931 25
939931 25
939931 25
939931 9
939931 9
939931 25
939931 25
939931 25
939931 25
939931 9
939931 25
939931 25
939931 25
939931 25
939931 9
939931 9
939931 25
161664 28
16147 26
16147 23
16147 22
16147 22
16147 22
16147 22
16147 26
16147 22
16147 23
600196 22
600196 29
600196 12
918506 15
54362 13
54362 13
54362 13
54362 13
54362 13
560238 15
85211 18
85211 18
323792 18
323792 20
323792 18
323792 18
323792 18
323792 18
89093 25
337814 27
666661 22
666661 22
